"ssvid","ais_imo","poor_id","vessel_id","ais_shipname","ais_callsign","vessel_flag_best","vessel_class_best","geartype_best","trip_id","trip_start","start_port_iso3","start_port_label","trip_start_confidence","trip_duration_days","num_encounters","num_loitering","num_fishing","vessel_id_1","npg_2026_phase_1","npg_2026_phase_2","vv_url"
"412440371","8548539",FALSE,"7cc5eaf60-0ce6-c1e2-96d9-f15b2bce40a1","FU YUAN YU 672","BVKV5","CHN","fishing","fishing","412440371-7cc5eaf60-0ce6-c1e2-96d9-f15b2bce40a1-019d51423250",2026-04-03 02:53:06,"KOR","BUSAN",4,27.88,0,12,7,"7cc5eaf60-0ce6-c1e2-96d9-f15b2bce40a1",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/7cc5eaf60-0ce6-c1e2-96d9-f15b2bce40a1?&start=2026-03-01&end=2026-04-30"")"
"412440423",NA,FALSE,"dfbca3368-8926-3a4d-a28c-77d49a7c00f8","FUYUANYU079","BZU7V","CHN","fishing","fishing","412440423-dfbca3368-8926-3a4d-a28c-77d49a7c00f8-019d399d9978",2026-03-29 12:42:03,"KOR","BUSAN",4,32.46,0,6,20,"dfbca3368-8926-3a4d-a28c-77d49a7c00f8",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/dfbca3368-8926-3a4d-a28c-77d49a7c00f8?&start=2026-03-01&end=2026-04-30"")"
"412440424",NA,FALSE,"d30511ef0-08dc-470b-f969-5b5a1c1bbfe6","FUYUANYU083",NA,"CHN","fishing","inconclusive","412440424-d30511ef0-08dc-470b-f969-5b5a1c1bbfe6-019dc6e18e20",2026-04-25 23:02:44,"CHN","ZHANGZHOU",4,5,0,1,0,"d30511ef0-08dc-470b-f969-5b5a1c1bbfe6",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/d30511ef0-08dc-470b-f969-5b5a1c1bbfe6?&start=2026-03-01&end=2026-04-30"")"
"412440424",NA,FALSE,"92046dd2e-e1ea-0a9b-ccc5-12de25972fc2","FUYUANYU083","BZU8V","CHN","fishing","inconclusive","412440424-92046dd2e-e1ea-0a9b-ccc5-12de25972fc2-019cfbea7e98",2026-03-17 13:09:35,"CHN","XIAMEN",4,44.42,0,3,3,"92046dd2e-e1ea-0a9b-ccc5-12de25972fc2",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/92046dd2e-e1ea-0a9b-ccc5-12de25972fc2?&start=2026-03-01&end=2026-04-30"")"
"412440477",NA,FALSE,"b01e010be-ed85-a414-3147-592544988e3d","FU YUAN YU 080","BZUN6","CHN","fishing","fishing","412440477-b01e010be-ed85-a414-3147-592544988e3d-019d1ebeec10",2026-03-24 07:28:42,"CHN","SHIDAO",4,37.67,0,6,10,"b01e010be-ed85-a414-3147-592544988e3d",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/b01e010be-ed85-a414-3147-592544988e3d?&start=2026-03-01&end=2026-04-30"")"
"412440477",NA,FALSE,"b1c589e35-5514-9994-d8fb-abb0014dee6c",NA,"BZUN6","CHN","fishing","fishing","412440477-b1c589e35-5514-9994-d8fb-abb0014dee6c-019d0a5e27e0",2026-03-20 08:30:36,"CHN","SHIDAO",3,41.63,0,0,0,"b1c589e35-5514-9994-d8fb-abb0014dee6c",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/b1c589e35-5514-9994-d8fb-abb0014dee6c?&start=2026-03-01&end=2026-04-30"")"
"412440478",NA,FALSE,"087d7a1c4-484c-8bbd-b3d3-8e3262a76ead","FU YUAN YU 081","BZUN7","CHN","fishing","fishing","412440478-087d7a1c4-484c-8bbd-b3d3-8e3262a76ead-019cfbb4b128",2026-03-17 12:10:49,"CHN","XIAMEN",4,44.46,0,20,3,"087d7a1c4-484c-8bbd-b3d3-8e3262a76ead",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/087d7a1c4-484c-8bbd-b3d3-8e3262a76ead?&start=2026-03-01&end=2026-04-30"")"
"412440479",NA,FALSE,"beccb8ede-e39d-5a14-67fb-c9aa9b7e4135",NA,"BZUN8","CHN","fishing","fishing","412440479-beccb8ede-e39d-5a14-67fb-c9aa9b7e4135-019d070df340",2026-03-19 17:04:08,"CHN","SHIDAO",4,42.25,0,3,3,"beccb8ede-e39d-5a14-67fb-c9aa9b7e4135",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/beccb8ede-e39d-5a14-67fb-c9aa9b7e4135?&start=2026-03-01&end=2026-04-30"")"
"412440479",NA,FALSE,"ca2fc47ff-f386-c7f3-68ca-b2a26fc33e6e","FU YUAN YU 082","BZUN8","CHN","fishing","fishing","412440479-ca2fc47ff-f386-c7f3-68ca-b2a26fc33e6e-019d287d46c0",2026-03-26 04:53:12,"CHN","SHIDAO",4,35.79,0,0,5,"ca2fc47ff-f386-c7f3-68ca-b2a26fc33e6e",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/ca2fc47ff-f386-c7f3-68ca-b2a26fc33e6e?&start=2026-03-01&end=2026-04-30"")"
"412440481",NA,FALSE,"f49295b3f-f175-4245-326c-b938c817f4a6",NA,"BZUN9","CHN","fishing","fishing","412440481-f49295b3f-f175-4245-326c-b938c817f4a6-019d3057b6a0",2026-03-27 17:29:08,"CHN","QUANZHOU",4,34.25,0,5,7,"f49295b3f-f175-4245-326c-b938c817f4a6",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f49295b3f-f175-4245-326c-b938c817f4a6?&start=2026-03-01&end=2026-04-30"")"
"412440481",NA,FALSE,"3a4f3f19a-ac08-9f7d-b36a-9a87f909d311","FUYUANYU085","BZUN9","CHN","fishing","fishing","412440481-3a4f3f19a-ac08-9f7d-b36a-9a87f909d311-019cfbb326a0",2026-03-17 12:09:08,"CHN","XIAMEN",4,44.46,0,2,3,"3a4f3f19a-ac08-9f7d-b36a-9a87f909d311",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/3a4f3f19a-ac08-9f7d-b36a-9a87f909d311?&start=2026-03-01&end=2026-04-30"")"
"412440482",NA,FALSE,"aff2c5c6e-eba7-e2ce-24a0-74487a26a9d5",NA,"BVGL8","CHN","fishing","fishing","412440482-aff2c5c6e-eba7-e2ce-24a0-74487a26a9d5-019d3ed5eb20",2026-03-30 13:01:40,"CHN","QUANZHOU",4,31.42,0,1,1,"aff2c5c6e-eba7-e2ce-24a0-74487a26a9d5",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/aff2c5c6e-eba7-e2ce-24a0-74487a26a9d5?&start=2026-03-01&end=2026-04-30"")"
"412440482",NA,FALSE,"47f692d02-20bb-3607-4104-99f666388b5c","FUYUANYU660","BVGL8","CHN","fishing","fishing","412440482-47f692d02-20bb-3607-4104-99f666388b5c-019d0aed0a00",2026-03-20 11:06:40,"CHN","ZHANGZHOU",4,41.5,0,0,2,"47f692d02-20bb-3607-4104-99f666388b5c",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/47f692d02-20bb-3607-4104-99f666388b5c?&start=2026-03-01&end=2026-04-30"")"
"412440483",NA,FALSE,"2af949e0c-c0f3-69f4-7774-39aba8f94788","FUYUANYU661","BVJI8","CHN","fishing","fishing","412440483-2af949e0c-c0f3-69f4-7774-39aba8f94788-019d0af28070",2026-03-20 11:12:38,"CHN","ZHANGZHOU",4,41.5,0,0,1,"2af949e0c-c0f3-69f4-7774-39aba8f94788",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/2af949e0c-c0f3-69f4-7774-39aba8f94788?&start=2026-03-01&end=2026-04-30"")"
"412440484",NA,FALSE,"0a51c1af7-7fcf-a948-6f31-95cc874c1bde","FUYUANYU662","BVJJ8","CHN","fishing","fishing","412440484-0a51c1af7-7fcf-a948-6f31-95cc874c1bde-019d0ad9d408",2026-03-20 10:45:41,"CHN","XIAMEN",4,41.54,0,16,31,"0a51c1af7-7fcf-a948-6f31-95cc874c1bde",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/0a51c1af7-7fcf-a948-6f31-95cc874c1bde?&start=2026-03-01&end=2026-04-30"")"
"412440485",NA,FALSE,"47703cd58-8f0a-9e83-7678-edb72494c4ca","FUYUANYU663","BVJK8","CHN","fishing","fishing","412440485-47703cd58-8f0a-9e83-7678-edb72494c4ca-019d0aca89f8",2026-03-20 10:28:59,"CHN","XIAMEN",4,41.54,0,13,17,"47703cd58-8f0a-9e83-7678-edb72494c4ca",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/47703cd58-8f0a-9e83-7678-edb72494c4ca?&start=2026-03-01&end=2026-04-30"")"
"412440486",NA,FALSE,"df47505c6-6e70-37da-1a42-1b8fa8844fb2","FUYUANYU664","BVJL8","CHN","fishing","fishing","412440486-df47505c6-6e70-37da-1a42-1b8fa8844fb2-019d0ac361f0",2026-03-20 10:21:10,"CHN","XIAMEN",4,41.54,0,12,8,"df47505c6-6e70-37da-1a42-1b8fa8844fb2",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/df47505c6-6e70-37da-1a42-1b8fa8844fb2?&start=2026-03-01&end=2026-04-30"")"
"412440487",NA,FALSE,"6daa20e27-7077-29ad-eb02-a64a4f7a77dc","FU YUAN YU 665",NA,"CHN","fishing","fishing","412440487-6daa20e27-7077-29ad-eb02-a64a4f7a77dc-019dc82996b0",2026-04-26 05:01:02,"CHN","QUANZHOU",4,4.75,0,1,0,"6daa20e27-7077-29ad-eb02-a64a4f7a77dc",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/6daa20e27-7077-29ad-eb02-a64a4f7a77dc?&start=2026-03-01&end=2026-04-30"")"
"412440487",NA,FALSE,"1945987e3-31f6-1277-a374-527afd864151","FUYUANYU665","BVJM8","CHN","fishing","fishing","412440487-1945987e3-31f6-1277-a374-527afd864151-019d0ad2ac00",2026-03-20 10:37:52,"CHN","XIAMEN",4,41.54,0,1,2,"1945987e3-31f6-1277-a374-527afd864151",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/1945987e3-31f6-1277-a374-527afd864151?&start=2026-03-01&end=2026-04-30"")"
"412440682",NA,FALSE,"18e4b68e7-797b-6278-fdc0-8a841478761e","FU YUAN YU 8674","BZUY4","CHN","fishing","fishing","412440682-18e4b68e7-797b-6278-fdc0-8a841478761e-019daf670ea0",2026-04-21 09:37:40,"CHN","NINGBO",4,9.58,0,0,0,"18e4b68e7-797b-6278-fdc0-8a841478761e",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/18e4b68e7-797b-6278-fdc0-8a841478761e?&start=2026-03-01&end=2026-04-30"")"
"412440685",NA,FALSE,"8a488af23-3445-c221-036c-f6e11818efc8","FU YUAN YU 8677","BZUY7","CHN","fishing","fishing","412440685-8a488af23-3445-c221-036c-f6e11818efc8-019daf82f728",2026-04-21 10:08:09,"CHN","NINGBO",4,9.54,0,1,0,"8a488af23-3445-c221-036c-f6e11818efc8",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/8a488af23-3445-c221-036c-f6e11818efc8?&start=2026-03-01&end=2026-04-30"")"
"412440697",NA,FALSE,"959b1d382-2363-06eb-df28-0111e97c99f8","FU YUAN YU8661","BZUW7","CHN","fishing","fishing","412440697-959b1d382-2363-06eb-df28-0111e97c99f8-019d8670d5f8",2026-04-13 10:43:55,"CHN","CHN-2289",4,17.54,0,6,14,"959b1d382-2363-06eb-df28-0111e97c99f8",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/959b1d382-2363-06eb-df28-0111e97c99f8?&start=2026-03-01&end=2026-04-30"")"
"412440807","9931006",FALSE,"fed0a376d-d79c-fdff-dacb-fc44204f578a","FU YUAN YU 7007","BZU1D","CHN","fishing","fishing","412440807-fed0a376d-d79c-fdff-dacb-fc44204f578a-019d3883ccd8",2026-03-29 07:34:15,"CHN","SHIDAO",4,32.67,0,24,27,"fed0a376d-d79c-fdff-dacb-fc44204f578a",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/fed0a376d-d79c-fdff-dacb-fc44204f578a?&start=2026-03-01&end=2026-04-30"")"
"412549057",NA,FALSE,"606c8f6a6-6645-037c-5b33-06ddc94b269c","ZHEPUYUANLENG7","BZV8S","CHN","carrier","carrier","412549057-606c8f6a6-6645-037c-5b33-06ddc94b269c-019d966f6118",2026-04-16 13:16:15,"CHN","HONGKONG",4,14.42,0,1,0,"606c8f6a6-6645-037c-5b33-06ddc94b269c",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/606c8f6a6-6645-037c-5b33-06ddc94b269c?&start=2026-03-01&end=2026-04-30"")"
"412549133",NA,FALSE,"71e26b0f7-7c79-c2ba-7708-9f7ce6358652","LURONGYUANYU301","BZZU4","CHN","fishing","fishing","412549133-71e26b0f7-7c79-c2ba-7708-9f7ce6358652-019d2db3eea0",2026-03-27 05:11:00,"CHN","SHIDAO",4,34.75,0,6,9,"71e26b0f7-7c79-c2ba-7708-9f7ce6358652",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/71e26b0f7-7c79-c2ba-7708-9f7ce6358652?&start=2026-03-01&end=2026-04-30"")"
"412549134",NA,FALSE,"118dfaede-e384-d872-5857-082339a5fdf8","LURONGYUANYU302","BZZU5","CHN","fishing","fishing","412549134-118dfaede-e384-d872-5857-082339a5fdf8-019d888258a8",2026-04-13 20:22:17,"CHN","SHIDAO",4,17.13,0,2,4,"118dfaede-e384-d872-5857-082339a5fdf8",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/118dfaede-e384-d872-5857-082339a5fdf8?&start=2026-03-01&end=2026-04-30"")"
"412549134",NA,FALSE,"3af16b887-7691-579a-1ff0-6de31816c9cb","LURONGYUANYU302","BBZU5","CHN","fishing","fishing","412549134-3af16b887-7691-579a-1ff0-6de31816c9cb-019d2dab76a8",2026-03-27 05:01:45,"CHN","SHIDAO",4,34.75,0,0,4,"3af16b887-7691-579a-1ff0-6de31816c9cb",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/3af16b887-7691-579a-1ff0-6de31816c9cb?&start=2026-03-01&end=2026-04-30"")"
"412549135",NA,FALSE,"733973421-17ee-8d5c-92b4-036314d53725","LU RONG YUAN YU 303","BZZU6","CHN","fishing","fishing","412549135-733973421-17ee-8d5c-92b4-036314d53725-019d2db30c10",2026-03-27 05:10:02,"CHN","SHIDAO",4,34.75,0,10,30,"733973421-17ee-8d5c-92b4-036314d53725",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/733973421-17ee-8d5c-92b4-036314d53725?&start=2026-03-01&end=2026-04-30"")"
"412549136",NA,FALSE,"e078fb4ba-ad2d-8882-597b-c4a994f06e20","LURONGYUANYU305","BZZU7","CHN","fishing","fishing","412549136-e078fb4ba-ad2d-8882-597b-c4a994f06e20-019d2db0c9f0",2026-03-27 05:07:34,"CHN","SHIDAO",4,34.75,0,3,9,"e078fb4ba-ad2d-8882-597b-c4a994f06e20",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/e078fb4ba-ad2d-8882-597b-c4a994f06e20?&start=2026-03-01&end=2026-04-30"")"
"412549137",NA,FALSE,"8a91a894c-c97e-d8b2-6845-fd34e48dc13f","LURONGYUANYU306","BZZU8","CHN","fishing","fishing","412549137-8a91a894c-c97e-d8b2-6845-fd34e48dc13f-019d2db1faa0",2026-03-27 05:08:52,"CHN","SHIDAO",4,34.75,0,5,8,"8a91a894c-c97e-d8b2-6845-fd34e48dc13f",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/8a91a894c-c97e-d8b2-6845-fd34e48dc13f?&start=2026-03-01&end=2026-04-30"")"
"412549138",NA,FALSE,"78c85d12e-e26c-d7c5-da14-04e3582b0804","LURONGYUANYU313","BZZU9","CHN","fishing","fishing","412549138-78c85d12e-e26c-d7c5-da14-04e3582b0804-019d2daa0778",2026-03-27 05:00:11,"CHN","SHIDAO",4,34.75,0,6,25,"78c85d12e-e26c-d7c5-da14-04e3582b0804",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/78c85d12e-e26c-d7c5-da14-04e3582b0804?&start=2026-03-01&end=2026-04-30"")"
"412549216","9900758",FALSE,"65e26ce2b-b7cd-d55e-138e-311b1ef1f887","FU YUAN YU8292","BZU6X","CHN","fishing","fishing","412549216-65e26ce2b-b7cd-d55e-138e-311b1ef1f887-019d3e737fd0",2026-03-30 11:14:10,"KOR","BUSAN",4,31.5,0,17,30,"65e26ce2b-b7cd-d55e-138e-311b1ef1f887",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/65e26ce2b-b7cd-d55e-138e-311b1ef1f887?&start=2026-03-01&end=2026-04-30"")"
"412549217","9900760",FALSE,"7c987bd3f-f44c-7b2c-c31b-f049dc208671","FU YUAN YU 8293","BZU7X","CHN","fishing","fishing","412549217-7c987bd3f-f44c-7b2c-c31b-f049dc208671-019d3e724b38",2026-03-30 11:12:51,"KOR","BUSAN",4,31.5,0,17,27,"7c987bd3f-f44c-7b2c-c31b-f049dc208671",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/7c987bd3f-f44c-7b2c-c31b-f049dc208671?&start=2026-03-01&end=2026-04-30"")"
"412549267",NA,FALSE,"782089adb-bba2-42c3-8377-b2a4794aa3df","XIN HAI 1258","BZW7S","CHN","fishing","fishing","412549267-782089adb-bba2-42c3-8377-b2a4794aa3df-019d7b7fb420",2026-04-11 07:44:20,"CHN","CHN-2307",4,19.67,0,8,2,"782089adb-bba2-42c3-8377-b2a4794aa3df",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/782089adb-bba2-42c3-8377-b2a4794aa3df?&start=2026-03-01&end=2026-04-30"")"
"412549363",NA,FALSE,"3dfc692ac-c232-93b7-79b7-63b69a1e49a2","FUYUANYU8635","BZ1VR","CHN","fishing","fishing","412549363-3dfc692ac-c232-93b7-79b7-63b69a1e49a2-019d7bb78530",2026-04-11 08:45:18,"CHN","CHN-2307",4,19.63,0,11,16,"3dfc692ac-c232-93b7-79b7-63b69a1e49a2",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/3dfc692ac-c232-93b7-79b7-63b69a1e49a2?&start=2026-03-01&end=2026-04-30"")"
"412549364",NA,FALSE,"7fe99c124-4fed-a373-a07a-3f85726e4bb7","FUYUANYU8636","BZ2VR","CHN","fishing","fishing","412549364-7fe99c124-4fed-a373-a07a-3f85726e4bb7-019d7bb39560",2026-04-11 08:41:00,"CHN","CHN-2307",4,19.63,0,9,13,"7fe99c124-4fed-a373-a07a-3f85726e4bb7",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/7fe99c124-4fed-a373-a07a-3f85726e4bb7?&start=2026-03-01&end=2026-04-30"")"
"412549366","9933731",FALSE,"d9bc7809f-f1ce-4fa1-82ed-2f6e434eaa17","FUYUANYU  8638","BZW6V","CHN","fishing","fishing","412549366-d9bc7809f-f1ce-4fa1-82ed-2f6e434eaa17-019d8fdd9dd8",2026-04-15 06:39:19,"CHN","NINGBO",4,15.71,0,8,6,"d9bc7809f-f1ce-4fa1-82ed-2f6e434eaa17",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/d9bc7809f-f1ce-4fa1-82ed-2f6e434eaa17?&start=2026-03-01&end=2026-04-30"")"
"412549367",NA,FALSE,"0fa812511-131a-c5e2-fc07-02ec71b41e54","FUYUANYU  8639","BZ5VH","CHN","fishing","fishing","412549367-0fa812511-131a-c5e2-fc07-02ec71b41e54-019d8685dcc8",2026-04-13 11:06:53,"CHN","CHN-2289",4,17.5,0,7,15,"0fa812511-131a-c5e2-fc07-02ec71b41e54",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/0fa812511-131a-c5e2-fc07-02ec71b41e54?&start=2026-03-01&end=2026-04-30"")"
"412549368",NA,FALSE,"36dc0d122-27d5-9365-db3f-a550776d8e2d","FUYUANYU  8640","BZ6VH","CHN","fishing","fishing","412549368-36dc0d122-27d5-9365-db3f-a550776d8e2d-019d868b2070",2026-04-13 11:12:38,"CHN","CHN-2289",4,17.5,0,7,15,"36dc0d122-27d5-9365-db3f-a550776d8e2d",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/36dc0d122-27d5-9365-db3f-a550776d8e2d?&start=2026-03-01&end=2026-04-30"")"
"412549369","9934539",FALSE,"6fc286d8c-ccab-6bf9-da38-b0730ead5b3c","FUYUANYU 8641","BZ7VX","CHN","fishing","fishing","412549369-6fc286d8c-ccab-6bf9-da38-b0730ead5b3c-019d867a9de0",2026-04-13 10:54:36,"CHN","CHN-2289",4,17.54,0,5,11,"6fc286d8c-ccab-6bf9-da38-b0730ead5b3c",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/6fc286d8c-ccab-6bf9-da38-b0730ead5b3c?&start=2026-03-01&end=2026-04-30"")"
"412549371",NA,FALSE,"fd3caead4-4745-dbc4-1130-0370911b8544","FUYUANYU  8642","BZ8VX","CHN","fishing","fishing","412549371-fd3caead4-4745-dbc4-1130-0370911b8544-019d8fdb2cd8",2026-04-15 06:36:39,"CHN","NINGBO",4,15.71,0,8,10,"fd3caead4-4745-dbc4-1130-0370911b8544",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/fd3caead4-4745-dbc4-1130-0370911b8544?&start=2026-03-01&end=2026-04-30"")"
"412549372",NA,FALSE,"170f4723b-b308-ae14-d821-759e7fc132d9","FUYUANYU 8643","BZ1VT","CHN","fishing","fishing","412549372-170f4723b-b308-ae14-d821-759e7fc132d9-019d8fea8e58",2026-04-15 06:53:27,"CHN","NINGBO",4,15.71,0,6,8,"170f4723b-b308-ae14-d821-759e7fc132d9",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/170f4723b-b308-ae14-d821-759e7fc132d9?&start=2026-03-01&end=2026-04-30"")"
"412549373",NA,FALSE,"6316db9af-f110-8d4d-b61b-4e43a6971bdd","FUYUANYU 8644","BZ3VX","CHN","fishing","fishing","412549373-6316db9af-f110-8d4d-b61b-4e43a6971bdd-019daf792f40",2026-04-21 09:57:28,"CHN","NINGBO",4,9.58,0,1,0,"6316db9af-f110-8d4d-b61b-4e43a6971bdd",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/6316db9af-f110-8d4d-b61b-4e43a6971bdd?&start=2026-03-01&end=2026-04-30"")"
"412549374",NA,FALSE,"6b6ffb4c6-6807-c452-0b7e-db9f171e3b61","FUYUANYU8645","BZW7V","CHN","fishing","fishing","412549374-6b6ffb4c6-6807-c452-0b7e-db9f171e3b61-019d8ffba940",2026-04-15 07:12:08,"CHN","NINGBO",4,15.67,0,8,10,"6b6ffb4c6-6807-c452-0b7e-db9f171e3b61",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/6b6ffb4c6-6807-c452-0b7e-db9f171e3b61?&start=2026-03-01&end=2026-04-30"")"
"412549375","9934589",FALSE,"f46f7a258-828a-8f8f-878e-845e99208dd3","FYUANYU 8646","BZ2VZ","CHN","fishing","fishing","412549375-f46f7a258-828a-8f8f-878e-845e99208dd3-019d8feeeb88",2026-04-15 06:58:13,"CHN","NINGBO",4,15.71,0,6,10,"f46f7a258-828a-8f8f-878e-845e99208dd3",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f46f7a258-828a-8f8f-878e-845e99208dd3?&start=2026-03-01&end=2026-04-30"")"
"412549487","8573106",FALSE,"ab44b2173-3e08-51c7-30a6-5c80b493e68b","FU YUAN YU 8281","BZW1Z","CHN","fishing","fishing","412549487-ab44b2173-3e08-51c7-30a6-5c80b493e68b-019d76513a00",2026-04-10 07:35:28,"CHN","SHIDAO",4,20.67,0,13,15,"ab44b2173-3e08-51c7-30a6-5c80b493e68b",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/ab44b2173-3e08-51c7-30a6-5c80b493e68b?&start=2026-03-01&end=2026-04-30"")"
