"ssvid","ais_imo","poor_id","vessel_id","ais_shipname","ais_callsign","vessel_flag_best","vessel_class_best","geartype_best","trip_id","trip_start","start_port_iso3","start_port_label","trip_start_confidence","trip_duration_days","num_encounters","num_loitering","num_fishing","vessel_id_1","npg_2026_phase_1","npg_2026_phase_2","vv_url"
"416001255",NA,FALSE,"8348480fb-ba98-8db3-9701-367d4559e763","MAN  SHUEN  NO.12","BJ4636","TWN","fishing","drifting_longlines","416001255-8348480fb-ba98-8db3-9701-367d4559e763-019d700ed328",2026-04-09 02:25:13,"TWN","SUAO",4,21.88,0,10,8,"8348480fb-ba98-8db3-9701-367d4559e763",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/8348480fb-ba98-8db3-9701-367d4559e763?&start=2026-03-01&end=2026-04-30"")"
"416001344",NA,FALSE,"93c6fa57a-acf7-2c41-111c-2bd2998049d9","DA FENG NO.7","BJ3497","TWN","fishing","drifting_longlines","416001344-93c6fa57a-acf7-2c41-111c-2bd2998049d9-019da9df31b0",2026-04-20 07:51:10,"TWN","SUAO",4,10.67,0,0,3,"93c6fa57a-acf7-2c41-111c-2bd2998049d9",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/93c6fa57a-acf7-2c41-111c-2bd2998049d9?&start=2026-03-01&end=2026-04-30"")"
"416001414",NA,FALSE,"94504e3f2-2a26-0dc5-187d-6c2e6b9b3e72","MAN YI NO.168","BJ4651","TWN","fishing","drifting_longlines","416001414-94504e3f2-2a26-0dc5-187d-6c2e6b9b3e72-019cef1e6ad0",2026-03-15 01:31:14,"TWN","SUAO",4,46.92,0,29,59,"94504e3f2-2a26-0dc5-187d-6c2e6b9b3e72",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/94504e3f2-2a26-0dc5-187d-6c2e6b9b3e72?&start=2026-03-01&end=2026-04-30"")"
"416001447",NA,FALSE,"aed10a9d1-1bce-d4d3-2241-14c7d00214cb","SIN DE YI NO.206","BJ4479","TWN","fishing","drifting_longlines","416001447-aed10a9d1-1bce-d4d3-2241-14c7d00214cb-019d7009f128",2026-04-09 02:19:53,"TWN","SUAO",4,21.88,0,5,15,"aed10a9d1-1bce-d4d3-2241-14c7d00214cb",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/aed10a9d1-1bce-d4d3-2241-14c7d00214cb?&start=2026-03-01&end=2026-04-30"")"
"416001519",NA,FALSE,"f54df94ae-e65f-f2e9-4799-ce091fb945ca","SHENG FU YU NO.168","BJ4631","TWN","fishing","drifting_longlines","416001519-f54df94ae-e65f-f2e9-4799-ce091fb945ca-019cd1cf03b8",2026-03-09 08:55:31,"TWN","SUAO",4,52.63,0,30,41,"f54df94ae-e65f-f2e9-4799-ce091fb945ca",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f54df94ae-e65f-f2e9-4799-ce091fb945ca?&start=2026-03-01&end=2026-04-30"")"
"416001799",NA,FALSE,"c83849dd3-3e9f-fb9d-d744-02dd96dd9bfc","HORNG YIH FWUM NO628","BJ4570","TWN","fishing","drifting_longlines","416001799-c83849dd3-3e9f-fb9d-d744-02dd96dd9bfc-019cea5d0a60",2026-03-14 03:21:32,"TWN","SUAO",4,47.83,0,29,6,"c83849dd3-3e9f-fb9d-d744-02dd96dd9bfc",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/c83849dd3-3e9f-fb9d-d744-02dd96dd9bfc?&start=2026-03-01&end=2026-04-30"")"
"416001833",NA,FALSE,"871448bb9-971e-0372-b9bb-9474b02e1b2d","CHINLONGFA","BJ4744","TWN","fishing","drifting_longlines","416001833-871448bb9-971e-0372-b9bb-9474b02e1b2d-019cbb63f480",2026-03-05 00:26:56,"TWN","DONGGANG",4,56.96,0,34,49,"871448bb9-971e-0372-b9bb-9474b02e1b2d",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/871448bb9-971e-0372-b9bb-9474b02e1b2d?&start=2026-03-01&end=2026-04-30"")"
"416002127",NA,FALSE,"41cb8b608-8ac2-3791-8446-45e03c6d20c9","JIN CHENG LI NO1","BJ4753","TWN","fishing","drifting_longlines","416002127-41cb8b608-8ac2-3791-8446-45e03c6d20c9-019cbc0220b0",2026-03-05 03:19:42,"TWN","DONGGANG",4,56.83,0,19,10,"41cb8b608-8ac2-3791-8446-45e03c6d20c9",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/41cb8b608-8ac2-3791-8446-45e03c6d20c9?&start=2026-03-01&end=2026-04-30"")"
"416002154",NA,FALSE,"054419a52-260f-12b5-9188-0e276e6908f4","LIAN YU CAI NO.168","BG3987","TWN","fishing","drifting_longlines","416002154-054419a52-260f-12b5-9188-0e276e6908f4-019ccb4d03a0",2026-03-08 02:35:48,"TWN","SUAO",4,53.88,0,31,56,"054419a52-260f-12b5-9188-0e276e6908f4",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/054419a52-260f-12b5-9188-0e276e6908f4?&start=2026-03-01&end=2026-04-30"")"
"416002194",NA,FALSE,"06905d3d4-40b7-f398-17ad-2e7356dc2930","MIN FA YU","BJ4765","TWN","fishing","drifting_longlines","416002194-06905d3d4-40b7-f398-17ad-2e7356dc2930-019dbd0c7338",2026-04-24 01:13:23,"TWN","DONGGANG",4,6.92,0,0,0,"06905d3d4-40b7-f398-17ad-2e7356dc2930",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/06905d3d4-40b7-f398-17ad-2e7356dc2930?&start=2026-03-01&end=2026-04-30"")"
"416002196",NA,FALSE,"47622ec28-819e-178b-18c8-7220ce86e108","MING JYH FWU NO12","BJ4770","TWN","fishing","drifting_longlines","416002196-47622ec28-819e-178b-18c8-7220ce86e108-019cf9c9d8e8",2026-03-17 03:14:41,"TWN","DONGGANG",4,44.83,0,13,11,"47622ec28-819e-178b-18c8-7220ce86e108",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/47622ec28-819e-178b-18c8-7220ce86e108?&start=2026-03-01&end=2026-04-30"")"
"416002222",NA,FALSE,"4e2ff7e65-573c-1505-28c8-a8b4142c4210","DA SHENG YI","BJ4764","TWN","fishing","drifting_longlines","416002222-4e2ff7e65-573c-1505-28c8-a8b4142c4210-019d0a3fce58",2026-03-20 07:57:27,"TWN","SUAO",4,41.67,0,16,35,"4e2ff7e65-573c-1505-28c8-a8b4142c4210",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/4e2ff7e65-573c-1505-28c8-a8b4142c4210?&start=2026-03-01&end=2026-04-30"")"
"416002298",NA,FALSE,"996e83019-953b-a949-7557-63cab343dc6f","JIN HAE FUN NO368",NA,"TWN","fishing","drifting_longlines","416002298-996e83019-953b-a949-7557-63cab343dc6f-019daa4d02f8",2026-04-20 09:51:07,"TWN","DONGGANG",4,10.58,0,1,0,"996e83019-953b-a949-7557-63cab343dc6f",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/996e83019-953b-a949-7557-63cab343dc6f?&start=2026-03-01&end=2026-04-30"")"
"416002527",NA,FALSE,"61f9f2e6f-ff05-72c1-2bc3-c025503eabc7","SHEN LONG YU NO.31","BJ4805","TWN","fishing","drifting_longlines","416002527-61f9f2e6f-ff05-72c1-2bc3-c025503eabc7-019d94320ba8",2026-04-16 02:50:01,"TWN","DONGGANG",4,14.88,0,0,0,"61f9f2e6f-ff05-72c1-2bc3-c025503eabc7",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/61f9f2e6f-ff05-72c1-2bc3-c025503eabc7?&start=2026-03-01&end=2026-04-30"")"
"416002537",NA,FALSE,"d6da6fa36-69af-792a-9622-9684494f0673","MANN  YIH  NO.268","BJ4816","TWN","fishing","drifting_longlines","416002537-d6da6fa36-69af-792a-9622-9684494f0673-019d08b7a7b8",2026-03-20 00:49:07,"TWN","SUAO",3,41.96,0,32,65,"d6da6fa36-69af-792a-9622-9684494f0673",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/d6da6fa36-69af-792a-9622-9684494f0673?&start=2026-03-01&end=2026-04-30"")"
"416002799",NA,FALSE,"e3381ec66-6f0e-d526-eee2-8b29442b4a7a","AN WEN FA","BG3977","TWN","fishing","drifting_longlines","416002799-e3381ec66-6f0e-d526-eee2-8b29442b4a7a-019cbbda9b80",2026-03-05 02:36:32,"TWN","DONGGANG",3,56.88,0,43,86,"e3381ec66-6f0e-d526-eee2-8b29442b4a7a",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/e3381ec66-6f0e-d526-eee2-8b29442b4a7a?&start=2026-03-01&end=2026-04-30"")"
"416002804",NA,FALSE,"f324a53a7-794f-3250-7456-47a0ca094569","SYU MAN CAI","BG3972","TWN","fishing","drifting_longlines","416002804-f324a53a7-794f-3250-7456-47a0ca094569-019d89a2b110",2026-04-14 01:37:14,"TWN","DONGGANG",4,16.92,0,4,3,"f324a53a7-794f-3250-7456-47a0ca094569",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f324a53a7-794f-3250-7456-47a0ca094569?&start=2026-03-01&end=2026-04-30"")"
"416002826",NA,FALSE,"0ce2e804d-d0df-9df6-60e1-6f2ac169eff1","LIAN YU FA NO.2","BJ4865","TWN","fishing","drifting_longlines","416002826-0ce2e804d-d0df-9df6-60e1-6f2ac169eff1-019ccb483910",2026-03-08 02:30:34,"TWN","SUAO",4,53.88,4,29,61,"0ce2e804d-d0df-9df6-60e1-6f2ac169eff1",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/0ce2e804d-d0df-9df6-60e1-6f2ac169eff1?&start=2026-03-01&end=2026-04-30"")"
"416002900",NA,FALSE,"096312a5e-e7a5-c141-6169-73e75bc41c2b","FONG CHUN NO.66",NA,"TWN","fishing","drifting_longlines","416002900-096312a5e-e7a5-c141-6169-73e75bc41c2b-019d5bfd8e88",2026-04-05 04:53:57,"CHN","HONGKONG",4,25.79,0,2,4,"096312a5e-e7a5-c141-6169-73e75bc41c2b",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/096312a5e-e7a5-c141-6169-73e75bc41c2b?&start=2026-03-01&end=2026-04-30"")"
"416002995",NA,FALSE,"9dbb3b15a-a82a-d419-a9ea-fdb1c7f8ffb5","HE SHUN  NO 6","BG 3934","TWN","fishing","drifting_longlines","416002995-9dbb3b15a-a82a-d419-a9ea-fdb1c7f8ffb5-019d9466b038",2026-04-16 03:47:31,"TWN","DONGGANG",4,14.83,0,5,4,"9dbb3b15a-a82a-d419-a9ea-fdb1c7f8ffb5",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/9dbb3b15a-a82a-d419-a9ea-fdb1c7f8ffb5?&start=2026-03-01&end=2026-04-30"")"
"416002998",NA,FALSE,"28de34089-9664-0edd-c22a-5d4e53d4d9d8","LINE YU FA NO32","BJ4607","TWN","fishing","drifting_longlines","416002998-28de34089-9664-0edd-c22a-5d4e53d4d9d8-019dc8712ed0",2026-04-26 06:19:14,"TWN","DONGGANG",4,4.71,0,0,0,"28de34089-9664-0edd-c22a-5d4e53d4d9d8",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/28de34089-9664-0edd-c22a-5d4e53d4d9d8?&start=2026-03-01&end=2026-04-30"")"
"416003063",NA,FALSE,"04e0b95fc-c047-7973-d9b4-b3d6cc87d38b","JINFU-SHENG","BJ4036","TWN","fishing","drifting_longlines","416003063-04e0b95fc-c047-7973-d9b4-b3d6cc87d38b-019d50f5c3e8",2026-04-03 01:29:37,"TWN","DONGGANG",4,27.92,0,15,38,"04e0b95fc-c047-7973-d9b4-b3d6cc87d38b",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/04e0b95fc-c047-7973-d9b4-b3d6cc87d38b?&start=2026-03-01&end=2026-04-30"")"
"416003205",NA,FALSE,"a0ebbf380-0ba4-8b8d-0a8b-25df3bb9d62e","LIEN YU FA NO 66","BJ4584","TWN","fishing","drifting_longlines","416003205-a0ebbf380-0ba4-8b8d-0a8b-25df3bb9d62e-019d0de5c800",2026-03-21 00:57:36,"TWN","DONGGANG",4,40.96,0,30,27,"a0ebbf380-0ba4-8b8d-0a8b-25df3bb9d62e",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/a0ebbf380-0ba4-8b8d-0a8b-25df3bb9d62e?&start=2026-03-01&end=2026-04-30"")"
"416003315",NA,FALSE,"702b325e5-58d5-4b68-bce3-a55f3aa71d2e","SHUN YI SIN","BJ4995","TWN","fishing","drifting_longlines","416003315-702b325e5-58d5-4b68-bce3-a55f3aa71d2e-019d899fcec8",2026-04-14 01:34:05,"TWN","DONGGANG",4,16.92,0,8,3,"702b325e5-58d5-4b68-bce3-a55f3aa71d2e",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/702b325e5-58d5-4b68-bce3-a55f3aa71d2e?&start=2026-03-01&end=2026-04-30"")"
"416004262",NA,FALSE,"d51220eeb-b0cb-d1bc-f172-2939f8760f6b","JIN MAN NO.66",NA,"TWN","fishing","drifting_longlines","416004262-d51220eeb-b0cb-d1bc-f172-2939f8760f6b-019d1e229888",2026-03-24 04:37:57,"CHN","HONGKONG",4,37.79,0,22,28,"d51220eeb-b0cb-d1bc-f172-2939f8760f6b",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/d51220eeb-b0cb-d1bc-f172-2939f8760f6b?&start=2026-03-01&end=2026-04-30"")"
"416004363",NA,FALSE,"86747ee66-6fb3-238d-5361-a2a6505cdb65","JIA CHENG NO.168","BJ5087","TWN","fishing","drifting_longlines","416004363-86747ee66-6fb3-238d-5361-a2a6505cdb65-019d13ae24a8",2026-03-22 03:54:33,"TWN","SUAO",4,39.83,0,21,38,"86747ee66-6fb3-238d-5361-a2a6505cdb65",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/86747ee66-6fb3-238d-5361-a2a6505cdb65?&start=2026-03-01&end=2026-04-30"")"
"416005220","9819791",FALSE,"650993588-8f11-de25-c6f7-a84f867ff519","CHUN I NO.12","BI2665","TWN","fishing","drifting_longlines","416005220-650993588-8f11-de25-c6f7-a84f867ff519-019dc816d200",2026-04-26 04:40:32,"TWN","KAOHSIUNG",4,4.79,0,0,0,"650993588-8f11-de25-c6f7-a84f867ff519",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/650993588-8f11-de25-c6f7-a84f867ff519?&start=2026-03-01&end=2026-04-30"")"
"416007494",NA,FALSE,"51afbfee3-3410-da7e-d6c1-5173ddcbaba2","JIA CHENG NO.268","BG3808","TWN","fishing","drifting_longlines","416007494-51afbfee3-3410-da7e-d6c1-5173ddcbaba2-019d13ceacc8",2026-03-22 04:30:05,"TWN","SUAO",4,39.79,0,25,36,"51afbfee3-3410-da7e-d6c1-5173ddcbaba2",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/51afbfee3-3410-da7e-d6c1-5173ddcbaba2?&start=2026-03-01&end=2026-04-30"")"
"416032700",NA,FALSE,"1bde50d59-91ee-5b18-155f-482fc169d09e","HOU CHUN NO.1","BH3239","TWN","fishing","drifting_longlines","416032700-1bde50d59-91ee-5b18-155f-482fc169d09e-019d4d958da0",2026-04-02 09:45:40,"TWN","KAOHSIUNG",3,28.58,0,0,0,"1bde50d59-91ee-5b18-155f-482fc169d09e",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/1bde50d59-91ee-5b18-155f-482fc169d09e?&start=2026-03-01&end=2026-04-30"")"
"416081600",NA,FALSE,"ee4d806a4-490e-6e60-b46d-dbe59bf5d68b","FONG CHUN NO166","BI2538","TWN","fishing","drifting_longlines","416081600-ee4d806a4-490e-6e60-b46d-dbe59bf5d68b-019d757299d0",2026-04-10 03:32:18,"CHN","HONGKONG",4,20.83,0,0,0,"ee4d806a4-490e-6e60-b46d-dbe59bf5d68b",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/ee4d806a4-490e-6e60-b46d-dbe59bf5d68b?&start=2026-03-01&end=2026-04-30"")"
"416088900","8985359",FALSE,"47f8b8ac1-1fc4-ffa1-9e3b-c14c238de58e","HUNGSHING212","BI2348","TWN","fishing","drifting_longlines","416088900-47f8b8ac1-1fc4-ffa1-9e3b-c14c238de58e-019d56a3d618",2026-04-04 03:57:51,"TWN","KAOHSIUNG",4,26.83,0,3,2,"47f8b8ac1-1fc4-ffa1-9e3b-c14c238de58e",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/47f8b8ac1-1fc4-ffa1-9e3b-c14c238de58e?&start=2026-03-01&end=2026-04-30"")"
"416099800",NA,FALSE,"4862e9b59-94a0-5f4c-f41a-f2c2051da22c","CHUN I NO.206","BI2421","TWN","fishing","drifting_longlines","416099800-4862e9b59-94a0-5f4c-f41a-f2c2051da22c-019dc7fb1858",2026-04-26 04:10:15,"TWN","KAOHSIUNG",4,4.79,0,0,0,"4862e9b59-94a0-5f4c-f41a-f2c2051da22c",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/4862e9b59-94a0-5f4c-f41a-f2c2051da22c?&start=2026-03-01&end=2026-04-30"")"
"416111111",NA,FALSE,"27245aed1-173d-b778-ea6b-c1ccad3dde9c","FONG CHUN NO.36","BI2542","TWN","fishing","fishing","416111111-27245aed1-173d-b778-ea6b-c1ccad3dde9c-019d60cfc390",2026-04-06 03:22:02,"TWN","SUAO",3,24.83,0,0,0,"27245aed1-173d-b778-ea6b-c1ccad3dde9c",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/27245aed1-173d-b778-ea6b-c1ccad3dde9c?&start=2026-03-01&end=2026-04-30"")"
"416111500",NA,FALSE,"ee6777c1e-ef3e-873b-e0fe-5e07fedc1c4d","FONGCHUN36","BI2542","TWN","fishing","drifting_longlines","416111500-ee6777c1e-ef3e-873b-e0fe-5e07fedc1c4d-019d754d9928",2026-04-10 02:51:53,"TWN","KAOHSIUNG",4,20.88,0,1,0,"ee6777c1e-ef3e-873b-e0fe-5e07fedc1c4d",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/ee6777c1e-ef3e-873b-e0fe-5e07fedc1c4d?&start=2026-03-01&end=2026-04-30"")"
"416174600",NA,FALSE,"aab9e3e8f-fd58-a247-857d-69d3c68629fb","HSIEH TA","BI2587","TWN","fishing","drifting_longlines","416174600-aab9e3e8f-fd58-a247-857d-69d3c68629fb-019d5410ac00",2026-04-03 15:57:52,"TWN","KAOHSIUNG",4,27.33,0,0,6,"aab9e3e8f-fd58-a247-857d-69d3c68629fb",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/aab9e3e8f-fd58-a247-857d-69d3c68629fb?&start=2026-03-01&end=2026-04-30"")"
"416174900",NA,FALSE,"4188cd86d-de53-ebd3-e2e1-6373c80dc1cc","CHUN I NO.218","BI2196","TWN","fishing","drifting_longlines","416174900-4188cd86d-de53-ebd3-e2e1-6373c80dc1cc-019d7a9ee558",2026-04-11 03:38:47,"CHN","HONGKONG",4,19.83,0,0,0,"4188cd86d-de53-ebd3-e2e1-6373c80dc1cc",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/4188cd86d-de53-ebd3-e2e1-6373c80dc1cc?&start=2026-03-01&end=2026-04-30"")"
"416217800",NA,FALSE,"2fc2b007e-ee2f-2bf6-6165-a8afe0512b70","JIA YI FA","BJ4970","TWN","fishing","set_longlines","416217800-2fc2b007e-ee2f-2bf6-6165-a8afe0512b70-019d896a6ad0",2026-04-14 00:35:46,"TWN","DONGGANG",3,16.96,0,0,0,"2fc2b007e-ee2f-2bf6-6165-a8afe0512b70",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/2fc2b007e-ee2f-2bf6-6165-a8afe0512b70?&start=2026-03-01&end=2026-04-30"")"
"416367000",NA,FALSE,"ee5c80c90-0be7-3c7c-68ea-b0f8a4812f11","HSIANG HSIN NO6","BI2546","TWN","fishing","drifting_longlines","416367000-ee5c80c90-0be7-3c7c-68ea-b0f8a4812f11-019d95288550",2026-04-16 07:19:14,"TWN","KAOHSIUNG",4,14.67,0,0,0,"ee5c80c90-0be7-3c7c-68ea-b0f8a4812f11",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/ee5c80c90-0be7-3c7c-68ea-b0f8a4812f11?&start=2026-03-01&end=2026-04-30"")"
"431000713",NA,FALSE,"8b4e60703-3a56-072c-e0a6-791daa20a70c",NA,NA,"JPN","fishing","drifting_longlines","431000713-8b4e60703-3a56-072c-e0a6-791daa20a70c-019da8c59008",2026-04-20 02:43:33,"JPN","CHOSHI",4,10.88,0,2,0,"8b4e60703-3a56-072c-e0a6-791daa20a70c",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/8b4e60703-3a56-072c-e0a6-791daa20a70c?&start=2026-03-01&end=2026-04-30"")"
"431000713",NA,FALSE,"3d43bd922-27f2-5043-2103-ed649122fcf6","TOMI MARU NO.58",NA,"JPN","fishing","drifting_longlines","431000713-3d43bd922-27f2-5043-2103-ed649122fcf6-019d4c3ea478",2026-04-02 03:31:07,"JPN","CHOSHI",4,28.83,0,0,0,"3d43bd922-27f2-5043-2103-ed649122fcf6",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/3d43bd922-27f2-5043-2103-ed649122fcf6?&start=2026-03-01&end=2026-04-30"")"
"431000775",NA,TRUE,"6f502e640-0f87-023c-41bb-2c5c0b671ec4",NA,NA,"JPN","fishing","drifting_longlines","431000775-6f502e640-0f87-023c-41bb-2c5c0b671ec4-019d6fa1d0e8",2026-04-09 00:26:09,"JPN","CHOSHI",4,21.96,0,7,3,"6f502e640-0f87-023c-41bb-2c5c0b671ec4",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/6f502e640-0f87-023c-41bb-2c5c0b671ec4?&start=2026-03-01&end=2026-04-30"")"
"431000857",NA,FALSE,"0bdb13a9b-ba9d-23cf-7a5d-34e659d6027a","TERUMARU NO.8",NA,"JPN","fishing","drifting_longlines","431000857-0bdb13a9b-ba9d-23cf-7a5d-34e659d6027a-019db2629390",2026-04-21 23:31:38,"JPN","CHOSHI",4,9,0,0,2,"0bdb13a9b-ba9d-23cf-7a5d-34e659d6027a",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/0bdb13a9b-ba9d-23cf-7a5d-34e659d6027a?&start=2026-03-01&end=2026-04-30"")"
"431000931",NA,FALSE,"fb43721cb-b1ce-16a7-bfb1-b765129da4d4","HANEI MARU NO.188",NA,"JPN","fishing","drifting_longlines","431000931-fb43721cb-b1ce-16a7-bfb1-b765129da4d4-019dc8ad5158",2026-04-26 07:24:55,"JPN","CHOSHI",4,4.67,0,3,1,"fb43721cb-b1ce-16a7-bfb1-b765129da4d4",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/fb43721cb-b1ce-16a7-bfb1-b765129da4d4?&start=2026-03-01&end=2026-04-30"")"
"431002127",NA,FALSE,"1e0b1d4f3-3d18-82f4-4cf5-201b072e260a","SEIRYO MARU NO18",NA,"JPN","fishing","drifting_longlines","431002127-1e0b1d4f3-3d18-82f4-4cf5-201b072e260a-019dcc7a4b60",2026-04-27 01:07:40,"JPN","SENDAI",4,3.92,0,0,0,"1e0b1d4f3-3d18-82f4-4cf5-201b072e260a",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/1e0b1d4f3-3d18-82f4-4cf5-201b072e260a?&start=2026-03-01&end=2026-04-30"")"
"431003491",NA,TRUE,"80de47a47-705a-cac2-0149-e64937e5a357",NA,NA,"JPN","fishing","drifting_longlines","431003491-80de47a47-705a-cac2-0149-e64937e5a357-019daee95708",2026-04-21 07:20:21,"JPN","CHOSHI",4,9.67,0,1,0,"80de47a47-705a-cac2-0149-e64937e5a357",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/80de47a47-705a-cac2-0149-e64937e5a357?&start=2026-03-01&end=2026-04-30"")"
