Time Range,mmsi,Entry Timestamp,Exit Timestamp,Vessel Presence Hours
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412336767,2024-08-04T08:00:00Z,2024-08-17T05:00:00Z,276
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431501789,2024-07-30T08:00:00Z,2024-08-17T23:00:00Z,361
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416230500,2024-08-13T19:00:00Z,2024-08-17T23:00:00Z,96
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412699820,2024-07-18T00:00:00Z,2024-07-21T04:00:00Z,57
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431716000,2024-08-11T18:00:00Z,2024-08-13T05:00:00Z,21
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431700310,2024-07-18T01:00:00Z,2024-08-17T22:00:00Z,425
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431600740,2024-07-26T16:00:00Z,2024-08-17T23:00:00Z,278
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431801390,2024-07-18T01:00:00Z,2024-08-17T23:00:00Z,492
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416004981,2024-08-12T17:00:00Z,2024-08-12T18:00:00Z,2
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431018961,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,543
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416221500,2024-08-03T00:00:00Z,2024-08-17T23:00:00Z,346
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416238600,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,237
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416005723,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,150
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416252900,2024-07-22T17:00:00Z,2024-08-17T23:00:00Z,81
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412549598,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,697
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412549016,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,476
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416004186,2024-07-30T13:00:00Z,2024-08-08T16:00:00Z,124
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416004857,2024-07-18T00:00:00Z,2024-07-18T05:00:00Z,6
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416003205,2024-07-28T01:00:00Z,2024-08-17T23:00:00Z,401
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431783000,2024-07-28T20:00:00Z,2024-08-02T20:00:00Z,121
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",432856000,2024-08-12T13:00:00Z,2024-08-17T23:00:00Z,131
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412440248,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,503
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412420659,2024-07-18T03:00:00Z,2024-08-17T22:00:00Z,240
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416242600,2024-08-03T00:00:00Z,2024-08-17T23:00:00Z,36
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412440371,2024-07-18T03:00:00Z,2024-08-17T23:00:00Z,257
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431501795,2024-08-06T07:00:00Z,2024-08-17T23:00:00Z,225
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412209133,2024-07-18T01:00:00Z,2024-08-17T22:00:00Z,301
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",994162788,2024-08-03T05:00:00Z,2024-08-17T22:00:00Z,235
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416234600,2024-07-23T20:00:00Z,2024-08-16T23:00:00Z,430
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431769000,2024-07-18T07:00:00Z,2024-08-17T23:00:00Z,424
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416001255,2024-08-11T03:00:00Z,2024-08-17T23:00:00Z,146
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431018922,2024-07-25T07:00:00Z,2024-08-13T14:00:00Z,343
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412331146,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,365
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416004684,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,236
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431600520,2024-07-18T02:00:00Z,2024-07-31T07:00:00Z,97
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412439599,2024-07-18T02:00:00Z,2024-08-17T19:00:00Z,400
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412440241,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,686
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412549088,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,295
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416004693,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,365
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431501260,2024-08-13T08:00:00Z,2024-08-17T23:00:00Z,90
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412209136,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,649
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412440654,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,335
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412699210,2024-08-14T10:00:00Z,2024-08-15T10:00:00Z,5
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412439617,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,456
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412329657,2024-07-18T00:00:00Z,2024-08-17T21:00:00Z,358
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",259023000,2024-08-08T07:00:00Z,2024-08-13T18:00:00Z,132
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412440366,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,450
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412329638,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,421
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431245000,2024-08-06T04:00:00Z,2024-08-15T10:00:00Z,223
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412672140,2024-07-18T00:00:00Z,2024-08-17T04:00:00Z,721
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412549569,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,744
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412209146,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,561
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",432366000,2024-07-19T04:00:00Z,2024-07-30T10:00:00Z,57
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431517000,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,458
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431000343,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,395
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416004903,2024-08-16T00:00:00Z,2024-08-17T23:00:00Z,26
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416005846,2024-08-09T14:00:00Z,2024-08-17T23:00:00Z,36
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416241900,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,314
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416229700,2024-08-13T22:00:00Z,2024-08-17T09:00:00Z,39
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412336831,2024-07-18T00:00:00Z,2024-08-15T17:00:00Z,684
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412549529,2024-08-03T00:00:00Z,2024-08-12T13:00:00Z,229
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431704480,2024-07-18T01:00:00Z,2024-08-17T23:00:00Z,484
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416001965,2024-07-18T00:00:00Z,2024-07-28T19:00:00Z,259
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412549497,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,744
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412331208,2024-07-21T04:00:00Z,2024-08-01T17:00:00Z,212
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431900088,2024-07-18T01:00:00Z,2024-08-17T23:00:00Z,507
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412440423,2024-07-18T07:00:00Z,2024-08-17T23:00:00Z,283
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416221500,2024-07-18T00:00:00Z,2024-08-02T23:00:00Z,367
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412420799,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,578
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412549577,2024-07-18T00:00:00Z,2024-08-02T23:00:00Z,352
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412549134,2024-07-18T21:00:00Z,2024-08-17T01:00:00Z,97
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431001573,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,365
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412440362,2024-07-18T02:00:00Z,2024-08-17T22:00:00Z,406
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412440239,2024-08-09T21:00:00Z,2024-08-17T16:00:00Z,188
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431000857,2024-07-18T00:00:00Z,2024-08-11T17:00:00Z,496
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412420956,2024-07-18T01:00:00Z,2024-08-17T16:00:00Z,138
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431069000,2024-07-18T23:00:00Z,2024-07-29T23:00:00Z,42
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412549528,2024-07-18T00:00:00Z,2024-07-30T09:00:00Z,298
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431501689,2024-07-28T04:00:00Z,2024-08-17T23:00:00Z,382
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431903000,2024-07-21T03:00:00Z,2024-08-16T20:00:00Z,642
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412420982,2024-07-18T00:00:00Z,2024-08-17T22:00:00Z,429
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",413875756,2024-07-30T13:00:00Z,2024-08-17T23:00:00Z,361
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",432881000,2024-07-23T20:00:00Z,2024-07-26T07:00:00Z,60
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431016137,2024-07-18T00:00:00Z,2024-08-08T06:00:00Z,453
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416253700,2024-07-23T14:00:00Z,2024-08-17T23:00:00Z,125
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412549084,2024-08-13T23:00:00Z,2024-08-17T23:00:00Z,97
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412331055,2024-08-03T09:00:00Z,2024-08-17T19:00:00Z,223
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416006494,2024-08-10T14:00:00Z,2024-08-17T23:00:00Z,69
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431000840,2024-07-18T00:00:00Z,2024-08-02T23:00:00Z,334
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412549473,2024-07-18T00:00:00Z,2024-08-17T21:00:00Z,205
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412440363,2024-07-31T03:00:00Z,2024-08-17T20:00:00Z,315
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412330000,2024-08-13T18:00:00Z,2024-08-16T18:00:00Z,8
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412331052,2024-08-16T18:00:00Z,2024-08-16T23:00:00Z,6
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412329655,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,547
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412549575,2024-07-18T00:00:00Z,2024-08-16T05:00:00Z,408
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412549138,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,705
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416246500,2024-08-15T11:00:00Z,2024-08-17T23:00:00Z,50
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431704510,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,472
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416003484,2024-07-18T00:00:00Z,2024-07-27T12:00:00Z,226
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412440247,2024-07-18T01:00:00Z,2024-08-17T23:00:00Z,435
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416000054,2024-07-18T00:00:00Z,2024-08-17T22:00:00Z,1046
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431501822,2024-08-02T16:00:00Z,2024-08-17T22:00:00Z,246
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412672020,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,639
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412440679,2024-07-18T00:00:00Z,2024-08-17T21:00:00Z,675
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431935000,2024-07-18T09:00:00Z,2024-08-13T11:00:00Z,626
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412549355,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,744
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412549368,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,744
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412420465,2024-07-18T00:00:00Z,2024-08-17T19:00:00Z,360
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431500637,2024-07-18T01:00:00Z,2024-08-17T23:00:00Z,226
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416233800,2024-07-20T16:00:00Z,2024-08-10T04:00:00Z,84
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412330931,2024-07-18T00:00:00Z,2024-08-17T21:00:00Z,308
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412420471,2024-07-21T21:00:00Z,2024-07-27T12:00:00Z,136
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416005931,2024-07-19T17:00:00Z,2024-08-17T23:00:00Z,13
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412549166,2024-07-18T17:00:00Z,2024-07-26T23:00:00Z,13
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",994162783,2024-08-03T06:00:00Z,2024-08-17T23:00:00Z,250
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416000292,2024-07-30T00:00:00Z,2024-08-17T23:00:00Z,441
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416001447,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,744
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416007494,2024-08-06T09:00:00Z,2024-08-17T23:00:00Z,279
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416004638,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,282
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431487000,2024-07-18T00:00:00Z,2024-08-02T17:00:00Z,378
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431931000,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,425
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412209142,2024-07-18T18:00:00Z,2024-08-17T16:00:00Z,183
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",994160112,2024-07-30T00:00:00Z,2024-08-02T23:00:00Z,188
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412549597,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,744
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431715000,2024-07-20T14:00:00Z,2024-08-13T19:00:00Z,176
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412549488,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,744
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412549599,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,679
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431501724,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,370
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412422704,2024-07-18T00:00:00Z,2024-08-17T04:00:00Z,264
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431351000,2024-07-19T18:00:00Z,2024-07-25T21:00:00Z,29
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412440245,2024-08-03T03:00:00Z,2024-08-14T02:00:00Z,20
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416002231,2024-07-18T00:00:00Z,2024-08-05T01:00:00Z,330
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416002096,2024-07-18T00:00:00Z,2024-07-27T17:00:00Z,123
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416242600,2024-07-18T00:00:00Z,2024-07-20T05:00:00Z,28
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412421075,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,576
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412549508,2024-07-18T00:00:00Z,2024-08-17T15:00:00Z,732
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416004853,2024-08-09T14:00:00Z,2024-08-17T23:00:00Z,85
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412549496,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,742
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412329637,2024-07-18T00:00:00Z,2024-08-16T04:00:00Z,177
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412420829,2024-07-28T13:00:00Z,2024-08-15T09:00:00Z,421
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416002998,2024-07-18T03:00:00Z,2024-08-03T00:00:00Z,368
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412331087,2024-07-18T02:00:00Z,2024-08-17T07:00:00Z,334
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416001439,2024-08-14T07:00:00Z,2024-08-17T23:00:00Z,104
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431801340,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,500
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412440754,2024-07-18T00:00:00Z,2024-07-28T23:00:00Z,264
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416251900,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,257
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431200150,2024-07-18T01:00:00Z,2024-07-29T17:00:00Z,88
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416239500,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,399
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431047000,2024-08-14T06:00:00Z,2024-08-17T23:00:00Z,35
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416000284,2024-07-18T00:00:00Z,2024-08-08T14:00:00Z,474
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412549363,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,732
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412440242,2024-07-18T01:00:00Z,2024-08-17T23:00:00Z,515
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",432990000,2024-08-07T05:00:00Z,2024-08-17T23:00:00Z,139
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412439602,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,426
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431690000,2024-07-31T19:00:00Z,2024-08-08T20:00:00Z,194
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412421152,2024-08-09T23:00:00Z,2024-08-17T23:00:00Z,82
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431011762,2024-07-18T00:00:00Z,2024-08-09T05:00:00Z,447
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431600710,2024-07-18T01:00:00Z,2024-08-06T10:00:00Z,195
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416199500,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,738
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431000931,2024-07-25T13:00:00Z,2024-08-17T23:00:00Z,526
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431002693,2024-07-24T11:00:00Z,2024-08-13T11:00:00Z,351
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412331053,2024-08-10T03:00:00Z,2024-08-17T11:00:00Z,177
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416002744,2024-07-18T00:00:00Z,2024-07-22T20:00:00Z,84
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412549489,2024-08-03T00:00:00Z,2024-08-17T23:00:00Z,360
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412549087,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,323
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412209145,2024-07-18T00:00:00Z,2024-08-16T05:00:00Z,495
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431001390,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,506
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416000205,2024-07-18T00:00:00Z,2024-08-02T10:00:00Z,260
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412549082,2024-08-13T23:00:00Z,2024-08-17T23:00:00Z,96
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412549405,2024-07-30T12:00:00Z,2024-08-17T23:00:00Z,345
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412549369,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,700
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416248500,2024-07-24T09:00:00Z,2024-08-17T23:00:00Z,196
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412331049,2024-07-18T00:00:00Z,2024-08-17T22:00:00Z,736
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412549406,2024-08-07T20:00:00Z,2024-08-17T23:00:00Z,244
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416002826,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,744
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431768000,2024-07-19T04:00:00Z,2024-08-17T19:00:00Z,423
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412440251,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,362
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412331041,2024-07-18T00:00:00Z,2024-08-15T15:00:00Z,233
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",431700250,2024-07-18T02:00:00Z,2024-08-17T23:00:00Z,432
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",412331088,2024-07-18T00:00:00Z,2024-08-17T23:00:00Z,365
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416002804,2024-07-18T00:00:00Z,2024-07-20T06:00:00Z,55
"2024-07-18T00:00:00.000Z,2024-08-19T00:00:00.000Z",416002298,2024-07-18T00:00:00Z,2024-08-17T20:00:00Z,259